id,handle,text,is_retweet,original_author,time,lang,retweet_count,favorite_count
745806378883780608,HillaryClinton,We cannot give up or give in or give out. We must keep our eyes on the prize. #goodtrouble #NoBillNoBreak https://t.co/mxImON0gTj,True,repjohnlewis,2016-06-23T02:31:11,en,5417,12285
745791234615164928,HillaryClinton,We're looking for fall interns to join us at our Brooklyn HQ for the final stretch of the campaign. Apply today: https://t.co/I6JzVO4adu,True,HFA,2016-06-23T01:31:01,en,594,1185
745748208312324096,HillaryClinton,"72 yrs ago today, FDR signs the #GIBill, creating opportunity for millions of #veterans, and America too. Let's continue its lasting legacy.",True,jmurray20,2016-06-22T22:40:02,en,471,1215
745734656734138368,HillaryClinton,Let's celebrate Jo Cox's birthday by carrying on her work and her values.  She'll live on through it.  #MoreInCommon,True,rosenbergerlm,2016-06-22T21:46:11,en,386,1180
745721953709862912,HillaryClinton,"Campaign Manager Robby Mook is taking over Hillary's Instagram account today! Follow along: https://t.co/iZyxAfyeSW
https://t.co/04e5iXzGL1",True,HFA,2016-06-22T20:55:43,en,470,1314
745675370096136193,HillaryClinton,Live on Facebook: Join @HFA's @MarlonDMarshall &amp; @JessLivMo to discuss how you can get involved with the campaign → https://t.co/ZSvsI4KPzL,True,HFA,2016-06-22T17:50:36,en,217,601
745377932189831170,HillaryClinton,".@HillaryClinton
uses @realDonaldTrump's words against him in Columbus speech. https://t.co/HtkIwO2hID https://t.co/La8ZUvm09g",True,OhioPoliticsNow,2016-06-21T22:08:42,en,643,1433
745274230728720384,HillaryClinton,"Gun violence requires more than moments of silence. It requires action. In failing that test, the Senate failed the American people.",True,POTUS,2016-06-21T15:16:37,en,62341,113861
744901649878093824,HillaryClinton,"Bottom line from @MoodysAnalytics : @realDonaldTrump 's economic plans would cause a ""lengthy recession."" https://t.co/jFWnV1uLiE",True,mpshapiro,2016-06-20T14:36:07,en,602,844
744650416944779264,HillaryClinton,"At 7:41 AM Saturday, our family and hearts expanded with Aidan’s arrival. We are blessed. https://t.co/QKUMV3ls4N",True,ChelseaClinton,2016-06-19T21:57:48,en,2023,15858
744637946570149888,HillaryClinton,Aidan has made two dads very happy this Father's Day. Hillary and I are thrilled for Marc and Chelsea! https://t.co/vPuwDA3Lvr,True,billclinton,2016-06-19T21:08:15,en,4542,33791
744599286193790976,HillaryClinton,"Hillary remembers her dad on Father's Day.
https://t.co/0XQPI7FCJw",True,HFA,2016-06-19T18:34:38,en,872,2931
744332725230968832,HillaryClinton,.@Pontifex is right: Climate change hurts the vulnerable most of all. Let's care for our common home. https://t.co/aNn1TB04s9.  #LaudatoSi,True,rosenbergerlm,2016-06-19T00:55:25,en,381,975
744320093530787843,HillaryClinton,"""We've got a candidate in Hillary Clinton who is a fighter. We got one tough cookie."" —@SenWarren
https://t.co/vU6PbTlsY4",True,HFA,2016-06-19T00:05:13,en,2446,5537
744261856617914368,HillaryClinton,"I've witnessed a lot of special moments as @HillaryClinton's photographer, but June 7 was something special. https://t.co/ErQG2P6zid",True,barb_kinney,2016-06-18T20:13:48,en,978,2625
744213686814973952,HillaryClinton,"Marc and I are overwhelmed with gratitude and love as we celebrate the birth of our son, Aidan Clinton Mezvinsky.",True,ChelseaClinton,2016-06-18T17:02:24,en,3906,18824
743607998254354432,HillaryClinton,"""It's in the quiet moments you see why she does this."" Our latest ad:
https://t.co/4b5ix7RJg7",True,HFA,2016-06-17T00:55:37,en,1365,3200
743590770586820608,HillaryClinton,"6 babies born w/birth defects from Zika &amp; hundreds more pregnant women w/Zika in US, Congress STILL failing to act. https://t.co/970HCPoVLx",True,Ann_OLeary,2016-06-16T23:47:09,en,864,1008
743473378741395456,HillaryClinton,"Working people have spoken, and we proudly endorse @HillaryClinton https://t.co/V1gtQO9G6B #ShesWithUs",True,AFLCIO,2016-06-16T16:00:41,en,869,1752
743432797344370688,HillaryClinton,Proud to have @POTUS on this team. https://t.co/AHX7oyyVgg,True,HFA,2016-06-16T13:19:25,en,1166,3459
743222667847819265,HillaryClinton,Let us never forget the victims and their families. They deserve action. #OrlandoUnited #Enough #Filibuster https://t.co/2NaZXdb0k9,True,SenatorBaldwin,2016-06-15T23:24:27,en,2117,4965
743098010830143488,HillaryClinton,Donald Trump isn’t running a campaign against political correctness. He’s just running a campaign that is against being correct.,True,JesseFFerguson,2016-06-15T15:09:06,en,2173,4983
742906981946687488,HillaryClinton,"A presidential candidate just accused me and thousands of other troops of embezzlement while in a combat zone. 

https://t.co/Seiu5P0KcB",True,bkesling,2016-06-15T02:30:01,en,3349,2956
742901098739052544,HillaryClinton,Pensando en mis hermanos y hermanas. My heart is broken. In solidarity with these families. #OrlandoUnited https://t.co/lrKHGMcYDS,True,lorellapraeli,2016-06-15T02:06:39,en,335,817
742743550262136832,HillaryClinton,"LGBTQ people are Muslims, Jewish, black, Latino, women, immigrants. @realDonaldTrump's divisive rhetoric is wrong. Today especially so.",True,ChadHGriffin,2016-06-14T15:40:36,en,1481,3031
741634938718552064,HillaryClinton,The divide between @HillaryClinton &amp; Donald Trump on the environment couldn't be more clear: https://t.co/qqipW2RUS8 https://t.co/g8Abd0Gpvj,True,sierraclub,2016-06-11T14:15:22,en,1570,2708
741385713439113216,HillaryClinton,"Hey @realDonaldTrump, meet part of Hillary's policy team. We're pretty proud of her 201 pages of policy. @mpshapiro https://t.co/0eQrg3g6JC",True,mikereedschmidt,2016-06-10T21:45:03,en,1123,3409
740987694663258112,HillaryClinton,We can't wait to welcome back President Barack Obama and @HillaryClinton to Wisconsin on Wednesday! #WIBackHer https://t.co/Td6wplVCD2,True,HillaryforWI,2016-06-09T19:23:27,en,1945,6959
740938181302980608,HillaryClinton,We have to make sure climate denial does not find a home in the White House. https://t.co/MeATytYK6L,True,johnpodesta,2016-06-09T16:06:43,en,977,2479
740916661012811776,HillaryClinton,Sierra Club has endorsed @HillaryClinton for president! Read our statement: https://t.co/slDURlrx22,True,sierraclub,2016-06-09T14:41:12,en,939,2160
740653057336348672,HillaryClinton,"My 8 year old said ""See Mom, it's true, anything is possible."" #ImWithHer @HillaryClinton https://t.co/suDv0mYTzg",True,ConstanceZimmer,2016-06-08T21:13:44,en,2417,9601
740623078963707909,HillaryClinton,"This AM I told my 5-yo daughter we could elect the first woman President. She said, “OK, I’ll be the 2nd woman President then.” #HistoryMade",True,originalgriz,2016-06-08T19:14:36,en,1347,5685
740584748800704512,HillaryClinton,"Speaking is hard for me. But come January, I want to say these two words: ""Madam President."" #ImWithHer",True,GabbyGiffords,2016-06-08T16:42:18,en,4506,13182
740569020408180736,HillaryClinton,WATCH: @HillaryClinton gets emotional as she looks out over cheering crowd before her speech with @DavidMuir. https://t.co/wS1gEeChnO,True,GMA,2016-06-08T15:39:48,en,2195,5278
740392317127921665,HillaryClinton,"I keep saying Hillary is the ultimate changemaker, and tonight she proved it. I couldn't be more proud. History made. #ImWithHer",True,billclinton,2016-06-08T03:57:38,en,11149,36185
740362260154044417,HillaryClinton,"So proud of you, Mom &amp; grateful little girls can grow up knowing they can run for president  https://t.co/jgM7RbUAKQ",True,ChelseaClinton,2016-06-08T01:58:12,en,5204,16717
740163207189430272,HillaryClinton,"WATCH: @NancyPelosi tells @GMA she voted for @HillaryClinton in the #CAPrimary and is ""proud to endorse her"" https://t.co/ETTi85qA8Z",True,ABCPolitics,2016-06-07T12:47:14,en,1421,3050
739991662936608773,HillaryClinton,What she said.👇🏼 Let’s have a great turnout tomorrow! https://t.co/c76EUt3RZA,True,billclinton,2016-06-07T01:25:35,en,4313,10756
739947488631762944,HillaryClinton,"I’ve taken over @HillaryClinton's Snapchat, encouraging voters to support her in the CA primary. Add: https://t.co/ay8QEUyrwn",True,billclinton,2016-06-06T22:30:03,en,968,2902
739285982231564292,HillaryClinton,BREAKING: Clinton is projected winner in U.S. Virgin Islands Dem caucus https://t.co/Z6k6ICrFl7 #Decision2016 https://t.co/ILxoM3MGHL,True,NBCPolitics,2016-06-05T02:41:28,en,1913,4893
739268969056600064,HillaryClinton,"This is what Democrats united to beat @realDonaldTrump look like. Get ready, Donald – we're coming. https://t.co/p8dFtvr9NV",True,elizabethforma,2016-06-05T01:33:51,en,6494,16154
738875364429172736,HillaryClinton,Hillary Clinton is the better candidate to take on Trump https://t.co/vcHZmIjmgg https://t.co/hIf3ep3HMY,True,latimesopinion,2016-06-03T23:29:49,en,1542,3281
738828235757223936,HillaryClinton,Let's create jobs by making the boldest infrastructure investments since we built the interstate highway system. https://t.co/az4HVDSeM2,True,mikereedschmidt,2016-06-03T20:22:32,en,338,765
738780426916003840,HillaryClinton,The choice is clear: Hillary Clinton is the only candidate who consistently stands with gun safety. #ImWithHer https://t.co/tRcGX529cu,True,MomsDemand,2016-06-03T17:12:34,en,1098,2446
738514669569249280,HillaryClinton,"Donald Trump has never negotiated a ceasefire, but he can throw a mean pageant! https://t.co/VjJzA6AdEi",True,TheBriefing2016,2016-06-02T23:36:32,en,2281,3597
738429521934815232,HillaryClinton,"Important news. Many thanks to @WhiteHouse, @TheWCS &amp; all who played a role in this accomplishment #SaveElephants https://t.co/4389xR7kCu",True,ChelseaClinton,2016-06-02T17:58:12,en,541,1359
738177801556217856,HillaryClinton,"June is Nat'l Caribbean-American Heritage Month, recognizing the richness of #Caribbean culture &amp; strong connections that mend us together.",True,LSD_Esq,2016-06-02T01:17:57,en,312,674
738129917527887872,HillaryClinton,"As we celebrate 100 years of the @NatlParkService, Hillary has a plan to preserve America's 'best idea.'https://t.co/gqVXRZTiji",True,johnpodesta,2016-06-01T22:07:40,en,525,1114
738030030866030592,HillaryClinton,"Here's what I know. Donald Trump is a phony, a fraud. His promises are as worthless as a degree from Trump University. (1/2)",True,MittRomney,2016-06-01T15:30:45,en,14462,16949
738026531692384256,HillaryClinton,The actions of Trump University employees to prey on the poor and naive are just completely repulsive. https://t.co/Cfqp60r4U5,True,morningmoneyben,2016-06-01T15:16:51,en,737,1000
738017451636588544,HillaryClinton,"Trump U is devastating because it's metaphor for his whole campaign: promising hardworking Americans way to get ahead, but all based on lies",True,brianefallon,2016-06-01T14:40:46,en,2498,3403
737836457616871425,HillaryClinton,"A takedown of Trump's ""stunningly misguided"" views on the Paris climate deal, from the guy who negotiated it. https://t.co/6NO8Z2ovHJ",True,johnpodesta,2016-06-01T02:41:34,en,1264,1658
737788137825505281,HillaryClinton,Hillary knows she'd make history as the first woman president—and that it's about much more: https://t.co/cglSFee6xp https://t.co/N9eYf67a4R,True,TheCut,2016-05-31T23:29:34,en,771,1824
737665128250904576,HillaryClinton,Not quite! You got bad publicity for scamming vets and then lying about it. But close!  https://t.co/nLVEa6sNfC,True,creynoldsnc,2016-05-31T15:20:46,en,911,1722
737618143795875840,HillaryClinton,Major environmental group makes first ever endorsement of Hillary Clinton https://t.co/wWfuVVuuFy,True,postpolitics,2016-05-31T12:14:04,en,800,1325
736231363964219392,HillaryClinton,"If fighting for equal pay, paid leave and affordable child care is playing the ""woman card,"" well... https://t.co/qRe981zv25",True,HFA,2016-05-27T16:23:30,en,1367,2955
735961604248993792,HillaryClinton,"Because climate change has one major impact that, for Trump, is awkwardly personal... https://t.co/yckm2FtxBl",True,johnpodesta,2016-05-26T22:31:34,en,748,1051
735955545132257280,HillaryClinton,"Donald Trump says he ""cherishes women."" 

Just not if they're working and pregnant. https://t.co/sd9KHSvQlO https://t.co/MQeMLNtuNG",True,TheBriefing2016,2016-05-26T22:07:30,en,1162,1215
735943366937042945,HillaryClinton,"Brian Williams says all you need to know about the GOP nominee for president.
https://t.co/yoOoljRtau",True,creynoldsnc,2016-05-26T21:19:06,en,288,524
735627751365959680,HillaryClinton,#UAW endorses @hillaryclinton for president. https://t.co/BlOsImt7sX,True,UAW,2016-05-26T00:24:57,en,837,1412
735606072258531329,HillaryClinton,"Getting federal contractors to disclose emissions=important step for #ActOnClimate transparency. Good move, @POTUS 
 https://t.co/3pDL83jqdR",True,johnpodesta,2016-05-25T22:58:49,en,312,614
735489986200506369,HillaryClinton,"Trump bet against American families in the housing crash. Now he says its the ""kind of thinking our country needs."" https://t.co/FqdpntvDDc",True,TheBriefing2016,2016-05-25T15:17:32,en,899,1091
735131981051224064,HillaryClinton,"When Donald Trump wins, you lose. https://t.co/XrgefzxQIM https://t.co/HnZ1eL8BpJ",True,TheBriefing2016,2016-05-24T15:34:57,en,680,819
735115985699606530,HillaryClinton,"While American families suffered, Donald Trump tried to cash in. 

https://t.co/BvkHu63H1h",True,TheBriefing2016,2016-05-24T14:31:23,en,766,1004
734837083299323905,HillaryClinton,"When we work together, nothing can stand in our way. https://t.co/BAGzA36TuQ",True,HFA,2016-05-23T20:03:07,en,1137,2158
733805933801807873,HillaryClinton,Op-ed by Hillary Clinton: Child care now costs more than rent. Here’s how to fix this crisis. https://t.co/QlaR6vRCZd,True,washingtonpost,2016-05-20T23:45:42,en,930,1460
733792649996607490,HillaryClinton,"Speaking is hard for me. But come January, I want to say these two words: ""Madam President."" #ImWithHer https://t.co/8YaSpi7oL0",True,GabbyGiffords,2016-05-20T22:52:55,en,1969,3901
733720730249105408,HillaryClinton,#MichaelBrown would have been 20 years old today. My thoughts are for his mother today. #MothersoftheMovement #ChangeAgents,True,LSD_Esq,2016-05-20T18:07:08,en,594,1096
733678405837815808,HillaryClinton,"Another day, another shameful move by House GOP to roll back anti-discrimination protections for LGBT employees. https://t.co/vHXbM1JFeT",True,dominiclowell,2016-05-20T15:18:57,en,406,606
733474342324035584,HillaryClinton,"This campaign is about breaking down barriers, but this silo is pretty awesome.
https://t.co/xgI9hsen4N",True,HFA,2016-05-20T01:48:05,en,781,1909
733466016768892930,HillaryClinton,Hillary sent me to Puerto Rico to learn more about Zika. Today's Senate vote for funding to combat it is critical. https://t.co/WWr4MK3bQs,True,Ann_OLeary,2016-05-20T01:15:00,en,443,765
733442569712066560,HillaryClinton,"This Nat'l #SayHerName Day of Action, we must commit to fighting the systemic racism &amp; sexism that women of color face every day in America.",True,ZerlinaMaxwell,2016-05-19T23:41:49,en,478,896
733389363753586688,HillaryClinton,"After 9/11, the Government offered grants to help struggling small businesses. 

Donald Trump took them for himself. https://t.co/exFipWj6kE",True,TheBriefing2016,2016-05-19T20:10:24,en,1000,855
733117727989202944,HillaryClinton,Apply today &amp; join the team that’s going to elect the first woman president @HFA is hiring: https://t.co/kh9tUAZGcA https://t.co/1wqWbM33IB,True,MichelleWKwan,2016-05-19T02:11:01,en,873,2315
733000101652791296,HillaryClinton,You don't need to see who's on Trump's list to know what his Supreme Court would look like. https://t.co/HMWqUMSBIY,True,TheBriefing2016,2016-05-18T18:23:37,en,931,1413
732974509481971712,HillaryClinton,"What's Donald Trump hiding in his tax returns? Only he knows.
https://t.co/8NGx9OhtCe",True,TheBriefing2016,2016-05-18T16:41:55,en,661,944
732721077252689920,HillaryClinton,"Until Trump releases his tax returns, we can't know what he's hiding. But we can infer. https://t.co/RZam07PeFv https://t.co/JHkPAK4tbv",True,TheBriefing2016,2016-05-17T23:54:52,en,972,1303
732299764914622464,HillaryClinton,"Join @xtina, @AndraDayMusic, @johnlegend, @ricky_martin, Stevie Wonder, and Hillary for a concert you won't forget. https://t.co/LbNnQSvAUH",True,HFA,2016-05-16T20:00:44,en,720,1417
732232519211466752,HillaryClinton,Donald Trump's spent his whole career avoiding paying his taxes--and leaving middle class families with the bill.   https://t.co/Qb2vYZYKkE,True,TheBriefing2016,2016-05-16T15:33:31,en,1197,1193
731518930175590401,HillaryClinton,"Why hasn't @realDonaldTrump released his tax returns? Looks like he's out of excuses.
https://t.co/6SbJdlPWFD",True,TheBriefing2016,2016-05-14T16:17:58,en,1496,1959
730850440313720833,HillaryClinton,HFA organizing is hiring for multiple roles to build the team that will win this election. Here's how you can join: https://t.co/HhyXA1uLwB,True,HFA,2016-05-12T20:01:38,en,550,881
730838067989381123,HillaryClinton,Hillary Clinton has a plan for you to spend a lot less on day care https://t.co/ElzOfEfzIh,True,Wonkblog,2016-05-12T19:12:28,en,585,965
730772020233928704,HillaryClinton,"Paul Ryan and Donald Trump just met. Here's why it was probably pretty awkward.
https://t.co/Fxu0td8N78",True,TheBriefing2016,2016-05-12T14:50:01,en,526,751
730516077785059328,HillaryClinton,"When asked what gov should stop doing, @realDonaldTrump said overseeing banks! How can you be tough on Wall Street by letting them off?",True,elizabethforma,2016-05-11T21:52:59,en,4547,11465
730499523538194432,HillaryClinton,".@HillaryClinton once again lending her voice and supporting #WashingtonDC #Statehood and Voting Rights 
https://t.co/rjRUBF3MLh",True,LSD_Esq,2016-05-11T20:47:13,en,378,728
730402660197781504,HillaryClinton,Trump sees no need for a federal floor for the minimum wage. That's only a problem if you live in these states: https://t.co/fnqThC8zWA,True,TheBriefing2016,2016-05-11T14:22:19,en,540,660
730190669705302019,HillaryClinton,.@thedream_us continues to build ladders of opportunity by providing scholarships to DREAMers--a huge milestone: https://t.co/gOE8T2Fmgv,True,lorellapraeli,2016-05-11T00:19:56,en,190,397
730142295991914498,HillaryClinton,Donald Trump just selected a white nationalist leader to be a delegate at the @GOP convention. https://t.co/nQ1NFe7cja,True,TheBriefing2016,2016-05-10T21:07:43,en,677,639
730072743014744066,HillaryClinton,One candidate will fight for you. The other will fight for himself. https://t.co/6tEBdzwLx6,True,TheBriefing2016,2016-05-10T16:31:20,en,626,922
729793640122470401,HillaryClinton,Fitting that America's first conservation success story is now our national mammal. Kudos to @POTUS. https://t.co/4eLHN1ub21,True,johnpodesta,2016-05-09T22:02:17,en,828,1836
729405339804815364,HillaryClinton,"“Mom measured her own life by how much she was able to help us and serve others."" —Hillary: https://t.co/WYtorlvsIc #MothersDay",True,HFA,2016-05-08T20:19:19,en,767,1936
729074439556636672,HillaryClinton,.@HillaryClinton on how exciting it is to watch @ChelseaClinton raise daughter Charlotte https://t.co/azKpxtLWeP https://t.co/6OSsRVy7ir,True,people,2016-05-07T22:24:26,en,692,2098
728991655362240513,HillaryClinton,"Once a Girl Scout, always a Girl Scout.
https://t.co/dbNIwsV6Mq",True,HFA,2016-05-07T16:55:29,en,1053,2413
728375471059181568,HillaryClinton,"He's been called ""the most lawless lawman in America."" He's endorsed @RealDonaldTrump. https://t.co/zu1CHenC7M https://t.co/35gcjoRQ7b",True,TheBriefing2016,2016-05-06T00:06:59,en,822,852
728243000640425987,HillaryClinton,Hillary will be the Small Business President—especially for women- and minority-owned companies: https://t.co/BX6n4uS6xU #SmallBizWeek,True,mikereedschmidt,2016-05-05T15:20:36,en,495,905
728037952027283456,HillaryClinton,"Thank you, @POTUS, for visiting today and shining light on the ongoing crisis in Flint. https://t.co/3jfdvB9aM1",True,ChelseaClinton,2016-05-05T01:45:48,en,794,2372
727985150081024000,HillaryClinton,"""He's a race-baiting, xenophobic, religious bigot."" —@LindseyGrahamSC on @realDonaldTrump
https://t.co/zbQQHvr4VP",True,TheBriefing2016,2016-05-04T22:15:59,en,2207,2612
727973081868865540,HillaryClinton,As a software engineer you can stop Trump. Details here: https://t.co/O8SX1OyDZY,True,kylerush,2016-05-04T21:28:02,en,342,594
727900217270489089,HillaryClinton,I'm going to fight my heart out to make sure @realDonaldTrump’s toxic stew of hatred &amp; insecurity never reaches the White House.,True,elizabethforma,2016-05-04T16:38:30,en,24251,54521
727893529658335234,HillaryClinton,"If it looks like a demagogue,
acts like a demagogue,
and talks like a demagogue,
then it probably is a demagogue.
https://t.co/NzlBzHFCE5",True,TheBriefing2016,2016-05-04T16:11:55,en,1508,1831
727211130192584705,HillaryClinton,"In Indiana, Hillary Clinton is taking on the state's new, restrictive abortion law. https://t.co/SFMlDOlJfX",True,TheBriefing2016,2016-05-02T19:00:19,en,729,1317
726946015899701249,HillaryClinton,"After a long wait, the Republican-led Senate finally confirmed Roberta Jacobson as the new U.S. ambassador to Mexico https://t.co/cLTNc8kLct",True,Jorge_Silva,2016-05-02T01:26:50,en,282,646
726825295035174913,HillaryClinton,"Teen pregnancy rate at all-time low. Despite Republican opposition, access to contraception &amp; sex education works. https://t.co/fkZY4zIARd",True,mayaharris_,2016-05-01T17:27:08,en,1003,1669
726467583038361600,HillaryClinton,Touching @nytimes article on Muslim HS student winning prom queen after friends campaigned for her #LoveTrumpsHate https://t.co/PisacgcVJ3,True,jastengco,2016-04-30T17:45:43,en,631,1263
726184172524589056,HillaryClinton,"Hillary Clinton calls Donald Trump's foreign policy views ""quite concerning"" #HillaryOnCNN https://t.co/8I3d5JlgDz https://t.co/2IhNCH4pAK",True,CNN,2016-04-29T22:59:33,en,837,1426
726161701029183488,HillaryClinton,The Senate Veterans Affairs Committee did the right thing by not rolling back the post 9/11 GI Bill. https://t.co/xcdTupA3mk,True,jmurray20,2016-04-29T21:30:15,en,266,488
726091465605173248,HillaryClinton,Presidential candidate @HillaryClinton: How can we stop the spread of the Zika virus? https://t.co/DnIKokn10X https://t.co/q5ZAZnU9b9,True,Quora,2016-04-29T16:51:10,en,353,563
726063097081925632,HillaryClinton,"We can't afford a Trump presidency. This video will show you why. 

https://t.co/llO6ROwFuA",True,TheBriefing2016,2016-04-29T14:58:26,en,1192,1506
725885277412167680,HillaryClinton,I am here 👏🏻 for 👏🏻 @HillaryClinton's amazing Donald Trump faceswap snapchat story https://t.co/HRnO3TGojj,True,emgrundy,2016-04-29T03:11:51,en,773,1739
725501137516920833,HillaryClinton,Let's go out and win this election. Join us: https://t.co/xrM5MOfLXl https://t.co/sMpvpv5lj7,True,HFA,2016-04-28T01:45:25,en,989,2306
725407042735865857,HillaryClinton,"Trump has said we ""need unpredictability"" with nuclear weapons. Hillary's response:  https://t.co/WnukuRaquY https://t.co/4cH8pZUDz0",True,TheBriefing2016,2016-04-27T19:31:31,en,1127,1455
725387342702333952,HillaryClinton,"Donald Trump has a lot of ideas about foreign policy. 

The problem is that they're bad. 

https://t.co/1oJRzpTHvn https://t.co/9uzagZGfxK",True,TheBriefing2016,2016-04-27T18:13:14,en,636,918
725339307607728128,HillaryClinton,Mass incarceration's impact on women and their families doesn't get the attention it deserves. -Hillary #ImWithHer https://t.co/sPxRHfpzm7,True,mayaharris_,2016-04-27T15:02:21,en,386,703
725325946434244608,HillaryClinton,Our fact-finding trip to Puerto Rico made it clear: We need emergency funding to fight Zika. Tell Congress to act: https://t.co/7O5r7WiDk7,True,Ann_OLeary,2016-04-27T14:09:16,en,309,543
725046447050219523,HillaryClinton,"These brutal murders are deplorable. Mannan's work on LGBT rights must carry on, and activists must be protected. https://t.co/SxHbFiejlC",True,rosenbergerlm,2016-04-26T19:38:38,en,285,522
724744220876148736,HillaryClinton,"""When barriers for women fall, the world becomes a better place for everyone."" —@lenadunham https://t.co/sWOTUt1ajU",True,HFA,2016-04-25T23:37:42,en,726,1556
724275131372191744,HillaryClinton,"Great to see @HillaryClinton taking on this ""Donald Trump is becoming more Presidential"" absurdity. https://t.co/804SE7A81b",True,TUSK81,2016-04-24T16:33:42,en,823,1470
723986789007036420,HillaryClinton,.@HillaryClinton's environmental justice fight will extend to Puerto Rico. Powerful tour of flooded @CanoMartinPena https://t.co/nMBu6JzLOV,True,Ann_OLeary,2016-04-23T21:27:56,en,459,978
723961366495764481,HillaryClinton,Puerto Rico Zika fact-finding mission for @HillaryClinton. WIC clinics educating &amp; providing kits for pregnant women https://t.co/8DEj6HOKhZ,True,Ann_OLeary,2016-04-23T19:46:54,en,314,645
723939566911127552,HillaryClinton,"Donald Trump is going to try to take Mitt Romney's ""etch-a-sketch"" approach to the general election. Don't let him.
https://t.co/Az2A0UQqeq",True,TheBriefing2016,2016-04-23T18:20:17,en,1264,1449
723900988764131328,HillaryClinton,We learned a lot from Dr. Rullan: how Zika has affected other parts of the world &amp; what early data is showing now. https://t.co/RMZe4WmZd8,True,AmandaRenteria,2016-04-23T15:46:59,en,243,467
723677300563283968,HillaryClinton,All children should live &amp; grow up in a healthy world. That’s why it's so important we #ActOnClimate. https://t.co/Sjd8DT8FDX #EarthDay,True,ChelseaClinton,2016-04-23T00:58:08,en,559,1477
723606758875381760,HillaryClinton,"Trump saying awful things about women isn't the most offensive thing about him.

His policies are.
https://t.co/8MxorbLaCm",True,TheBriefing2016,2016-04-22T20:17:49,en,784,1129
723597064521801729,HillaryClinton,"We need a leader who will deliver on Paris &amp; go further to cut emissions, install enough renewable energy to power every home in America.",True,johnpodesta,2016-04-22T19:39:18,en,307,687
723595685162061824,HillaryClinton,We celebrate #earthday by signing a historic accord—one that will have unmatched impact on our environment &amp; society https://t.co/vjVBXzTulE,True,johnpodesta,2016-04-22T19:33:49,en,536,1205
723567150691160064,HillaryClinton,"Under Donald Trump, the pay gap would remain yuge. https://t.co/vyWOykLtZf",True,TheBriefing2016,2016-04-22T17:40:26,en,410,688
723276901712801792,HillaryClinton,.@HillaryClinton Reflects On @prince's Passing w/ @MsPattyJackson https://t.co/sBNoWmEYdv #Prince #HillaryClinton https://t.co/jVaPziCCdF,True,wdasfm,2016-04-21T22:27:05,en,568,1238
723162767662960640,HillaryClinton,Hillary Clinton Talks Female Equality in 1988 @GMA Appearance https://t.co/a3ioOpX1XV #TBT #HillaryOnGMA https://t.co/up6blfzFSb,True,LSherABC,2016-04-21T14:53:34,en,499,977
722824447888072704,HillaryClinton,"A homecoming, and a triumph, for Hillary Clinton in New York https://t.co/dQgcuUMl5a https://t.co/qHlgXOnGGg",True,nytimes,2016-04-20T16:29:12,en,723,1709
722613704550965249,HillaryClinton,"It’s about lifting each other up, not tearing each other down. https://t.co/mmmDVx0qZC",True,HFA,2016-04-20T02:31:47,en,1166,2280
722586958896242692,HillaryClinton,What's @HillaryClinton up to while New Yorkers vote? Check out @HFA's liveblog to find out. https://t.co/2I2PR1UY6x https://t.co/onbOd5rdNf,True,TheBriefing2016,2016-04-20T00:45:30,en,302,785
722227702661574657,HillaryClinton,"Stopped by an old @HillaryClinton favorite, @MikeyLikesItNY in the #EastVillage. Read this: https://t.co/O6NTi77fia https://t.co/dAc480btuL",True,NickMerrill,2016-04-19T00:57:57,en,552,1226
722201439548940292,HillaryClinton,7th stop of the day: HRC continues call for an end to the tipped wage at Colors restaurant in Noho https://t.co/PAQnW5G9tO,True,albamonica,2016-04-18T23:13:35,en,357,756
722089844445417472,HillaryClinton,New Yorkers know this better than anyone: Hillary has what it takes to be president. Text RECORD to 47246 to learn why.,True,HillaryForNY,2016-04-18T15:50:09,en,428,817
722054238587789312,HillaryClinton,WATCH: New York state senator twirls @HillaryClinton during Washington Heights block party: https://t.co/ORhybbGqnU,True,ABCPolitics,2016-04-18T13:28:40,en,1121,2201
721821073508012032,HillaryClinton,Hartford Courant endorses Hillary Clinton in Connecticut Democratic presidential primary. https://t.co/aworWEdNhR https://t.co/BjOwWbwm9H,True,hartfordcourant,2016-04-17T22:02:09,en,858,1688
721799704732962817,HillaryClinton,Make sure your friends in New York vote for Hillary on Tuesday. Send them a message with our friend finder: https://t.co/iQVioFqAW7 🗽,True,HFA,2016-04-17T20:37:14,en,662,1084
721761955472650240,HillaryClinton,"Meet three of the kids covered by the Children's Health Insurance Program, all grown up: https://t.co/NifwAMxjYg https://t.co/LKVZ2tMMHW",True,HFA,2016-04-17T18:07:14,en,540,997
721739927428403200,HillaryClinton,"Your Sunday afternoon read: ""In a word, Clinton"" —@PhillyInquirer endorses @HillaryClinton: https://t.co/RxAFwgxuES #HRC4PA",True,HillaryforPA,2016-04-17T16:39:42,en,599,1110
721706797409689600,HillaryClinton,"“I love you, New York! Go vote!” —@Carole_King
https://t.co/eYY1y1vlm3",True,HFA,2016-04-17T14:28:03,en,955,1864
