id,handle,text,is_retweet,time,lang,retweet_count,favorite_count
759931755163848709,HillaryClinton,"Your courage is inspiring, Mrs. Khan—and you’re right. https://t.co/wWrx9f65o0",False,2016-08-01T02:00:23,en,6615,18160
759917053524316161,HillaryClinton,"Do all the good we can, in all the ways we can, in all the places we can, for all the people we can.
https://t.co/L2qe6FedaN",False,2016-08-01T01:01:58,en,6077,16048
759915863600304128,realDonaldTrump,"Wow, it is unbelievable how distorted, one-sided and biased the media is against us. The failing @nytimes is a joke. @CNN is laughable!",False,2016-08-01T00:57:15,en,14812,46577
759889007455207424,HillaryClinton,The @HoustonChron endorsed @MittRomney in 2012. Here's why they're endorsing Hillary in 2016: https://t.co/UtZQtQ34fi,False,2016-07-31T23:10:32,en,3183,8127
759864504276713473,HillaryClinton,Road trip. https://t.co/l87tQGIngk,False,2016-07-31T21:33:10,en,1569,9554
759848885900763141,realDonaldTrump,"""@RealJamesWoods:  Without absolutely OWNING the liberal media, HillaryClinton wouldn't stand a chance. #VoterFraud and #MSM her only hope.""",False,2016-07-31T20:31:06,en,14214,36501
759843323909668865,realDonaldTrump,"The dishonest media is fawning over the Democratic Convention. I wonder why, then, my speech had millions of more viewers than Crooked H?",False,2016-07-31T20:09:00,en,10299,38631
759840412890783744,HillaryClinton,"He’s also made clear he’s fully committed to Hillary's policy agenda, which he understands includes repeal of Hyde. https://t.co/lzHg0WpJst",True,2016-07-31T19:57:26,en,653,2061
759828984075026432,HillaryClinton,"She is a Gold Star mother, she is Muslim, and she has some words for Donald Trump. https://t.co/KlbmAQ2V0w https://t.co/hs16XIUoZK",True,2016-07-31T19:12:01,en,3458,8196
759824863041298432,HillaryClinton,"Thank you, @JoeBiden. https://t.co/z1Jb6CrtzH",False,2016-07-31T18:55:38,en,2314,9419
759811056260751360,HillaryClinton,"Hillary is ""guided by the sacrifice"" of those that give their life to this country. Trump denigrates their families https://t.co/6nCEzUEtjh",True,2016-07-31T18:00:47,en,887,2545
759781226731438080,HillaryClinton,"Sarah McBride, the first trans person to speak at a party convention: ""Despite our progress, so much work remains."" https://t.co/Kkt982nCSM",False,2016-07-31T16:02:15,en,2244,8194
759754839836327936,HillaryClinton,"Their paths may vary, but their call is the same. Meet the women of the U.S. Senate:
https://t.co/tHAcE6LziY",False,2016-07-31T14:17:24,en,3989,11128
759743648573435905,realDonaldTrump,"I was viciously attacked by Mr. Khan at the Democratic Convention. Am I not allowed to respond? Hillary voted for the Iraq war, not me!",False,2016-07-31T13:32:55,en,19415,58575
759734698415312897,realDonaldTrump,"Captain Khan, killed 12 years ago, was a hero, but this is about RADICAL ISLAMIC TERROR and the weakness of our ""leaders"" to eradicate it!",False,2016-07-31T12:57:21,en,15768,45620
759592590106849280,realDonaldTrump,Nielson Media Research final numbers on ACCEPTANCE SPEECH: TRUMP  32.2 MILLION.  CLINTON 27.8 MILLION.  Thank you!,False,2016-07-31T03:32:40,en,12480,42254
759584558522232832,HillaryClinton,"There's only one way to talk about Gold Star parents: with honor and respect. Capt. Khan is a hero. Together, we should pray for his family.",True,2016-07-31T03:00:45,en,17248,42688
759560905952677888,HillaryClinton,"A night to remember.
https://t.co/lJ2M2QtFJD",False,2016-07-31T01:26:46,en,3302,8851
759549269368041472,HillaryClinton,The American people have always made this country great. https://t.co/agqzKq3jOi,False,2016-07-31T00:40:32,en,3856,12534
759524001613918208,realDonaldTrump,Thank you to all of the television viewers that made my speech at the Republican National Convention #1 over Crooked Hillary and DEMS.,False,2016-07-30T23:00:07,en,11154,45527
759516788073885701,HillaryClinton,"Captain Khan and his family represent the best of America, and we salute them. https://t.co/MGeJXPF2DE",False,2016-07-30T22:31:28,en,8231,26690
759516008272932864,realDonaldTrump,Can you imagine if I had the small crowds that Hillary is drawing today in Pennsylvania. It would be a major media event! @CNN @FoxNews,False,2016-07-30T22:28:22,en,10389,32909
759515080010719232,realDonaldTrump,"NATO commander agrees members should pay up via @dcexaminer:
https://t.co/VZLDFy707K",False,2016-07-30T22:24:40,en,7710,19069
759513644258525184,realDonaldTrump,"Wow, NATO's top commander just announced that he agrees with me that alliance members must PAY THEIR BILLS. This is a general I will like!",False,2016-07-30T22:18:58,en,11913,37550
759512042906587137,realDonaldTrump,"The ""Rust Belt"" was created by politicians like the Clintons who allowed our jobs to be stolen from us by other countries like Mexico. END!",False,2016-07-30T22:12:36,en,9060,27701
759509936002957314,realDonaldTrump,"Crooked's stop in Johnstown, Pennsylvania, where jobs have been absolutely decimated by dumb politicians, drew less than 200 - with Bill, VP",False,2016-07-30T22:04:14,en,10420,30622
759507812963737600,realDonaldTrump,"#CrookedHillary = Obama's third term, which would be terrible news for our economic growth - seen below. https://t.co/y9WJoUaaql",False,2016-07-30T21:55:48,en,10489,26038
759506712516784128,realDonaldTrump,Word is that Crooked Hillary has very small and unenthusiastic crowds in Pennsylvania. Perhaps it is because her husband signed NAFTA?,False,2016-07-30T21:51:25,en,8611,28017
759487366277001216,HillaryClinton,"Our Commander-in-Chief shouldn’t insult and deride our generals, retired or otherwise.

That really should go without saying.",False,2016-07-30T20:34:33,en,6169,21563
759485454882312192,HillaryClinton,"Donald Trump says he wants to ""make America great again.""

Well, he could start by actually making things in America.",False,2016-07-30T20:26:57,en,4673,16244
759484637446037504,HillaryClinton,"We're going to make the biggest investment in new, good-paying jobs since World War II: https://t.co/eSMDdK4HRw",False,2016-07-30T20:23:42,en,1209,4118
759483715143827456,HillaryClinton,“Donald Trump spoke for 75 minutes and offered zero solutions.” —Hillary on Trump’s convention speech: https://t.co/XpTG9bmbEu,False,2016-07-30T20:20:02,en,1484,4818
759482950794809344,HillaryClinton,“I don’t think President Obama &amp; Vice President Biden get the credit they deserve for saving the American economy.” https://t.co/O4WVMHNmOd,False,2016-07-30T20:17:00,en,2696,8882
759481986377482240,HillaryClinton,"Americans don’t say: “I alone can fix it.”

We say: “Ok, how are we going to fix this together?”",False,2016-07-30T20:13:10,en,1780,7212
759481506612047872,HillaryClinton,"Don’t believe anyone who says “I alone can fix it.”

Those were actually Donald Trump’s words at the Republican convention in Cleveland.",False,2016-07-30T20:11:16,en,2105,8621
759481071511764992,HillaryClinton,We have the most productive workers in the world. We just need to give our people a chance to succeed: https://t.co/AONn3gbach,False,2016-07-30T20:09:32,en,1025,3729
759480463153098752,HillaryClinton,"""On Thursday, I was incredibly grateful and humbled to accept the Democratic Party’s nomination."" —Hillary",False,2016-07-30T20:07:07,en,990,6381
759479059046883328,realDonaldTrump,"I turned down a meeting with Charles and David Koch. Much better for them to meet with the puppets of politics, they will do much better!",False,2016-07-30T20:01:32,en,12269,35604
759477522232901632,realDonaldTrump,"Why doesn't the media want to report that on the two ""Big Thursdays"" when Crooked Hillary and I made our speeches - Republican's won ratings",False,2016-07-30T19:55:26,en,8302,28167
759477013216432128,HillaryClinton,"Listen in from Johnstown, PA as Hillary and @TimKaine discuss innovation and manufacturing: https://t.co/ESV9yL7umg",False,2016-07-30T19:53:25,en,539,2068
759469029182636032,HillaryClinton,Incredibly proud of Hillary and so happy to join her and Tim on the trail this week. https://t.co/u8LYZnUejj,True,2016-07-30T19:21:41,en,3274,20086
759452623468654593,HillaryClinton,Get live updates from Hillary and @TimKaine's bus tour → https://t.co/8kbj5eeWmS https://t.co/Y2NJ43ovA3,False,2016-07-30T18:16:30,en,888,3701
759450265208651776,realDonaldTrump,"Crooked Hillary Clinton is soft on crime, supports open borders, and wants massive tax hikes. A formula for disaster!",False,2016-07-30T18:07:07,en,9749,28927
759450053379579905,realDonaldTrump,"Violent crime is rising across the United States, yet the DNC convention ignored it. Crime reduction will be one of my top priorities.",False,2016-07-30T18:06:17,en,9302,29923
759444703397969920,HillaryClinton,"Today in 1965, Pres Johnson signed Medicare &amp; Medicaid into law. We must protect &amp; strengthen these critical programs. That's why #ImWithHer",True,2016-07-30T17:45:01,en,1193,3606
759425642723246084,realDonaldTrump,Just got back from Colorado. The love and enthusiasm at two rallies was incredible. Big crowds!,False,2016-07-30T16:29:17,en,5383,23486
759420944486174722,HillaryClinton,"When any barrier falls in America, it clears the way for everyone. https://t.co/nz6Y29DMwP",False,2016-07-30T16:10:37,en,4300,14575
759401855046868992,HillaryClinton,Watch: #KhizrKhan asks Mitch McConnell and Paul Ryan to repudiate Trump. Tune in to @TheLastWord for the interview https://t.co/rtp6TJOySL,True,2016-07-30T14:54:45,en,6827,11269
759393092554424320,realDonaldTrump,"While I am in OH &amp; PA - you can also join @Mike_Pence in Nevada on Mon!

Carson City: https://t.co/28G3RVbFsn

Reno: https://t.co/4nLjRGyFYw",False,2016-07-30T14:19:56,en,4059,12920
759389559385952257,realDonaldTrump,"Join me Monday in Columbus, Ohio &amp; Harrisburg, Pennsylvania! #MAGA

3pm in OH: https://t.co/DDg0AUsqRq

7pm in PA: https://t.co/VmSLBvL43l",False,2016-07-30T14:05:54,en,3847,11685
759388655576154113,HillaryClinton,"If you want to see the best of America, you need look no further than the example set by Army Captain Humayun Khan.
https://t.co/aEhY06r7St",False,2016-07-30T14:02:18,en,5607,14213
759381869267980288,realDonaldTrump,American homeownership rate in Q2 2016 was 62.9% - lowest rate in 51yrs. WE will bring back the  'American Dream!' https://t.co/yI4Q8FHRjp,False,2016-07-30T13:35:20,en,11058,29277
759372422692954112,realDonaldTrump,We are suffering through the worst long-term unemployment in the last 70 years. I want change - Crooked Hillary Clinton does not.,False,2016-07-30T12:57:48,en,9448,28503
759371648764108801,realDonaldTrump,"Hillary can never win over Bernie supporters. Her foreign wars, 
NAFTA/TPP support &amp; Wall Street ties are driving away millions of votes.",False,2016-07-30T12:54:44,en,8265,25503
759371377002553344,realDonaldTrump,"Colorado was amazing yesterday! So much support. Our tax, trade and energy reforms will bring great jobs to Colorado and the whole country.",False,2016-07-30T12:53:39,en,5033,20056
759282300135809024,realDonaldTrump,"""@patrioticpepe: @realDonaldTrump ONLY TRUMP CAN UNITE AMERICA AND FIX OBAMA'S MISTAKES!!! #Trump2016 https://t.co/yB72Bm2muM""",False,2016-07-30T06:59:41,en,12904,34302
759227755494072320,realDonaldTrump,"Thank you Denver, Colorado! 
#MakeAmericaGreatAgain! https://t.co/1KHrLdkOyW",False,2016-07-30T03:22:57,en,5294,18318
759222916387069952,realDonaldTrump,"As usual, Hillary &amp; the Dems are trying to rig the debates so 2 are up against major NFL games. Same as last time w/ Bernie. Unacceptable!",False,2016-07-30T03:03:43,en,16040,40926
759209887209549824,HillaryClinton,Hillary accepted the Democratic nomination for president on Thursday. (There were balloons.) https://t.co/yURPGlmYkR https://t.co/jbh1J7Oqwx,False,2016-07-30T02:11:57,en,2991,14348
759192213234393088,realDonaldTrump,#CrookedHillary Job Application https://t.co/CKXkAlGSiV,False,2016-07-30T01:01:43,en,17233,36278
759191265988653056,realDonaldTrump,Hillary Clinton should not be given national security briefings in that she is a lose cannon with extraordinarily bad judgement &amp; insticts.,False,2016-07-30T00:57:57,en,12073,39157
759185456818860032,realDonaldTrump,"Thank you to the amazing law enforcement officers in Colorado!
#MakeAmericaGreatAgain #LESM https://t.co/glxTQYAQiN",False,2016-07-30T00:34:52,en,9925,31072
759181533743681536,HillaryClinton,"Donald Trump has painted a dark, divisive picture of America. We have 102 days to stop him from becoming president.
https://t.co/hp3Bb0AS5Y",False,2016-07-30T00:19:17,en,4533,13945
759163397552431104,HillaryClinton,Headlines for the history books. https://t.co/K7GWRf2KM4,False,2016-07-29T23:07:13,en,767,3012
759154468202086400,HillaryClinton,"With the first local transmission of Zika in FL, it’s even more critical for Republicans to stop blocking action: https://t.co/KjmWMDOgDl",False,2016-07-29T22:31:44,en,2408,5950
759152897602916352,realDonaldTrump,Thank you Colorado Springs. Get out &amp; VOTE #TrumpPence16 in November! https://t.co/wK02fWzJey,False,2016-07-29T22:25:29,en,7733,23914
759117301517996032,realDonaldTrump,"""Only a Reagan or a Trump-like figure in the White House will achieve this goal."" https://t.co/6a7Ef12giZ",False,2016-07-29T20:04:03,en,8738,22154
759116867730571265,HillaryClinton,Big victory for democracy as the 4th Circuit just struck down a NC voter discrimination law. Let’s keep fighting to make voting easier. -H,False,2016-07-29T20:02:19,en,5759,21712
759106829670506497,HillaryClinton,"Capt. Khan embodied the best of our values when his actions saved his unit. Last night, his parents told his story:
https://t.co/3z8Wvf8Xdg",False,2016-07-29T19:22:26,en,6421,16905
759093740497764353,realDonaldTrump,"Even Bill is tired of the lies, SAD! https://t.co/LPk1OkwH9P",False,2016-07-29T18:30:25,en,7866,23003
759088844683608064,realDonaldTrump,"Join me in Colorado Springs at 2pm- or in Denver tonight at 7pm!

Colorado Springs: https://t.co/HgFW7IRtz9

Denver: https://t.co/aE5P9jNcFC",False,2016-07-29T18:10:58,en,3123,10683
759084522705068032,realDonaldTrump,What Bernie Sanders really thinks of Crooked Hillary Clinton. https://t.co/VgMaAsZBep,False,2016-07-29T17:53:47,en,21915,42500
759082364857360384,HillaryClinton,"“Contrary to Donald Trump, I believe every time we knock down a barrier in America, it liberates everyone in America.” —Hillary",False,2016-07-29T17:45:13,en,2311,9334
759082026687352834,realDonaldTrump,"I am watching Crooked Hillary speak. Same old stuff, our country needs change!",False,2016-07-29T17:43:52,en,6878,25475
759080936692654080,HillaryClinton,"""We've got to make this economy work for everyone, not just those at the top."" —Hillary: https://t.co/Et5D2WbDNI",False,2016-07-29T17:39:33,en,1071,4150
759079908169613312,HillaryClinton,"""Our Founders came together to create one nation because they knew what we know: We are stronger together."" —Hillary",False,2016-07-29T17:35:27,en,1576,6350
759079674064560128,HillaryClinton,"“As of tomorrow, we have 100 days to make our case to America. 

So what better place to kick off this campaign than where it all started?""",False,2016-07-29T17:34:31,en,1415,7089
759079265233149953,HillaryClinton,"""This has been such an exciting...week!

We heard the man from Hope, Bill Clinton &amp; the man of hope, Barack Obama."" https://t.co/gefWILX2iW",False,2016-07-29T17:32:54,en,3727,17107
759076184734965760,HillaryClinton,Hillary &amp; @TimKaine take the stage in Philadelphia at their first campaign rally as the official Democratic ticket: https://t.co/aYKAX9LUgU,False,2016-07-29T17:20:40,en,812,3808
759071976182861824,realDonaldTrump,"Wow, my campaign is hearing from more and more Bernie supporters that they will NEVER support Crooked Hillary. She sold them out, V.P. pick!",False,2016-07-29T17:03:56,en,10423,36267
759070976181084160,realDonaldTrump,In Hillary Clinton's America - things get worse. #TrumpPence16 https://t.co/WdHbnhhCbW,False,2016-07-29T16:59:58,en,12781,26668
759070106546638849,realDonaldTrump,The dishonest media didn't mention that Bernie Sanders was very angry looking during Crooked's speech. He wishes he didn't make that deal!,False,2016-07-29T16:56:30,en,8364,30169
759068632777428992,HillaryClinton,We share this basic belief: Do all the good you can and serve one another. That's what this election is about. https://t.co/5w70TtVfay,True,2016-07-29T16:50:39,en,4726,14554
759064533814038528,realDonaldTrump,"Thank you! 

Facebook: https://t.co/nmlRJqzA7S

Instagram: https://t.co/5gDeluaBXG https://t.co/Pw7GS8R9Gg",False,2016-07-29T16:34:22,en,6568,22714
759040280280662016,HillaryClinton,"""Let’s look to the future with courage and confidence.

Let’s build a better tomorrow for our beloved children."" https://t.co/jcMy9VIuIJ",False,2016-07-29T14:57:59,en,2493,8632
759029315006705664,realDonaldTrump,"Crooked Hillary said that I ""couldn't handle the rough and tumble of a political campaign."" Really,I just beat 16 people and am beating her!",False,2016-07-29T14:14:25,en,17289,55017
759027356434518016,realDonaldTrump,"If Michael Bloomberg ran again for Mayor of New York, he wouldn't get 10% of the vote - they would run him out of town!  #NeverHillary",False,2016-07-29T14:06:38,en,6251,22388
759025610249216000,realDonaldTrump,"""Little"" Michael Bloomberg, who never had the guts to run for president, knows nothing about me. His last term as Mayor was a disaster!",False,2016-07-29T13:59:42,en,8001,26475
759024055123009536,realDonaldTrump,"General John Allen, who I never met but spoke against me last night, failed badly in his fight against ISIS. His record = BAD  #NeverHillary",False,2016-07-29T13:53:31,en,6435,21739
759021886055387136,realDonaldTrump,Crooked Hillary Clinton mentioned me 22 times in her very long and very boring speech. Many of her statements were lies and fabrications!,False,2016-07-29T13:44:54,en,9755,34687
759017481633542145,realDonaldTrump,Join @mike_pence at the University of Northwestern Ohio- tonight at 7pm. Tickets: https://t.co/DvP8p7ueNU,False,2016-07-29T13:27:24,en,3198,10949
759014707277598720,realDonaldTrump,"""@AnnCoulter: ""I believe in science"" Dem code for ""we're shutting down coal mines, steel plants and any other remaining manufacturing""""",False,2016-07-29T13:16:22,en,8505,23824
759013928315686917,realDonaldTrump,"CAMPAIGN STATEMENT: 
https://t.co/RNW3ED2ifR",False,2016-07-29T13:13:16,en,3890,10815
759013889761697794,realDonaldTrump,"Two policemen just shot in San Diego, one dead. It is only getting worse. People want LAW AND ORDER!",False,2016-07-29T13:13:07,en,9743,28505
759008377577967616,realDonaldTrump,"Crooked Hillary Clinton made up facts about me, and ""forgot"" to mention the many problems of our country, in her very average scream!",False,2016-07-29T12:51:13,en,9065,32252
759005597899436032,realDonaldTrump,The media coverage this morning of the very average Clinton speech and Convention is a joke. @CNN and the little watched @Morning_Joe = SAD!,False,2016-07-29T12:40:10,en,6033,21165
758882182253338628,HillaryClinton,The next president—and her husband. https://t.co/W5A0rHs21y,False,2016-07-29T04:29:46,en,16759,66104
758874703771471872,HillaryClinton,"Let's go win this, together. https://t.co/vCKpROauyZ",False,2016-07-29T04:00:03,en,22512,74577
758874457142284288,realDonaldTrump,No one has worse judgement than Hillary Clinton - corruption and devastation follows her wherever she goes.,False,2016-07-29T03:59:04,en,18015,50490
758873961425805312,realDonaldTrump,"Hillary's wars in the Middle East have unleashed destruction, terrorism and ISIS across the world.",False,2016-07-29T03:57:06,en,13530,37631
758873275044798464,realDonaldTrump,"Hillary's vision is a borderless world where working people have no power, no jobs, no safety.",False,2016-07-29T03:54:22,en,17222,44551
758872873234681860,realDonaldTrump,Hillary will never reform Wall Street. She is owned by Wall Street!,False,2016-07-29T03:52:46,en,16580,44125
758872422028148740,realDonaldTrump,Our way of life is under threat by Radical Islam and Hillary Clinton cannot even bring herself to say the words.,False,2016-07-29T03:50:59,en,15124,43747
758871653547806724,realDonaldTrump,"Hillary's refusal to mention Radical Islam, as she pushes a 550% increase in refugees, is more proof that she is unfit to lead the country.",False,2016-07-29T03:47:56,en,20284,52692
758871502590574594,HillaryClinton,Thank you. https://t.co/zTgGmMfHQg,False,2016-07-29T03:47:20,en,10600,46081
758868264218861568,HillaryClinton,"Great speech. She's tested. She's ready. She never quits. That's why Hillary should be our next @POTUS. (She'll get the Twitter handle, too)",True,2016-07-29T03:34:27,en,63628,190992
758867285167644672,HillaryClinton,"In America, we’re always stronger together. https://t.co/7TJgiJiqzv",False,2016-07-29T03:30:34,en,7283,21316
758866600330039298,HillaryClinton,"""Yes, the world is watching what we do.
Yes, America's destiny is ours to choose.
So let's be stronger together my fellow Americans!""",False,2016-07-29T03:27:51,en,4300,13997
758866385225207808,HillaryClinton,"""We lost our mother a few years ago but I miss her every day. And I still hear her voice urging me to keep working, keep fighting for right""",False,2016-07-29T03:26:59,en,1930,9404
758866254333489152,HillaryClinton,"""She never let me back down from any challenge...she was right. You have to stand up to bullies."" —Hillary on advice from her mom, Dorothy",False,2016-07-29T03:26:28,en,2540,9955
758865879266242570,HillaryClinton,"Every generation of Americans has come together to make our country freer, fairer, and stronger. None of us…can do it alone.” —Hillary",False,2016-07-29T03:24:59,en,2713,9034
758865751642021890,HillaryClinton,"“Enough with the bigotry and bombast. Donald Trump's not offering real change, he’s offering empty promises.” —Hillary",False,2016-07-29T03:24:28,en,3294,9774
758865676220047364,HillaryClinton,“Here's the sad truth: There is no other Donald Trump. This is it.” —Hillary,False,2016-07-29T03:24:10,en,2493,7802
758865582603198465,HillaryClinton,Let’s put ourselves in the shoes of young black &amp; Latino people who face the effects of systemic racism and feel their lives are disposable.,False,2016-07-29T03:23:48,en,7462,17539
758865484209008640,HillaryClinton,"""I refuse to believe we can't find common ground here. We have to heal the divides in our country.” —Hillary https://t.co/hGRbyjBeMl",False,2016-07-29T03:23:25,en,3091,8819
758865064484974593,HillaryClinton,"We need to start listening to each other.
Hearing each other.
Walking in each other’s shoes.",False,2016-07-29T03:21:45,en,4130,10433
758864830119895041,HillaryClinton,"""I'm not here to take away your guns. I just don't want you to be shot by someone who shouldn't have a gun in the first place.” —Hillary",False,2016-07-29T03:20:49,en,16237,37090
758864487717810176,HillaryClinton,"""If we’re serious about keeping our country safe, we also can’t afford to have a president who’s in the pocket of the gun lobby."" —Hillary",False,2016-07-29T03:19:27,en,3375,9975
758864218439286784,HillaryClinton,"""A man you can bait with a tweet is not a man we can trust with nuclear weapons."" —Hillary",False,2016-07-29T03:18:23,en,25591,47902
758864122205261824,HillaryClinton,"""Donald Trump can't even handle the rough-and-tumble of a presidential campaign...Imagine him in the Oval Office facing a real crisis.""",False,2016-07-29T03:18:00,en,4233,12480
758863989132496897,HillaryClinton,"""A president should respect the men and women who risk their lives to serve our country."" —Hillary",False,2016-07-29T03:17:28,en,2604,8277
758863680037466116,HillaryClinton,"""Donald Trump says, and this is a quote, 'I know more about ISIS than the generals do.'  

No, Donald, you don't.” —Hillary",False,2016-07-29T03:16:14,en,7610,19154
758863489448366080,HillaryClinton,"""I'm proud that we shaped a global climate agreement. Now we have to hold every country accountable to their commitments"" —Hillary",False,2016-07-29T03:15:29,en,1486,5617
758863271231299584,HillaryClinton,"""Keeping our nation safe and honoring the people who do that work will be my highest priority.” —Hillary",False,2016-07-29T03:14:37,en,1334,5140
758863021305278464,HillaryClinton,"""Donald Trump says he wants to make America great again—well, he could start by actually making things in America again."" —Hillary",False,2016-07-29T03:13:37,en,6293,14982
758862933489127425,HillaryClinton,"""Please explain to me what part of America First leads him to make Trump ties in China, not Colorado. Trump suits in Mexico, not Michigan.""",False,2016-07-29T03:13:16,en,3035,7891
758862726391148544,HillaryClinton,"""Remember what the president said last night: Don’t boo, vote!” —Hillary: https://t.co/xahMq2KuSY",False,2016-07-29T03:12:27,en,3965,8448
758862557633359874,HillaryClinton,"""In Atlantic City…you will find contractors and small businesses who lost everything because Donald Trump refused to pay his bills"" —Hillary",False,2016-07-29T03:11:47,en,2496,6744
758862142862831616,HillaryClinton,"""If you believe that every man, woman &amp; child in America has the right to affordable health care, join us!” —Hillary https://t.co/Bk9KW26OoQ",False,2016-07-29T03:10:08,en,1913,5878
758862140694331393,HillaryClinton,"""If fighting for affordable child care and paid family leave is playing the woman card, then deal me in!” —Hillary https://t.co/xdbNvUvcVC",False,2016-07-29T03:10:07,en,4081,13121
758861996259291143,HillaryClinton,"“Way too many dreams die in the parking lots of banks. In America, if you can dream it, you should be able to do it.” —Hillary",False,2016-07-29T03:09:33,en,2019,5830
758861701022220288,HillaryClinton,"""Bernie Sanders and I will work together to make college tuition-free for the middle class and debt-free for all."" —Hillary",False,2016-07-29T03:08:23,en,4732,12987
758861340320501761,HillaryClinton,"“If you believe that your working mother, wife, sister, or daughter deserve equal pay, join us!” —Hillary",False,2016-07-29T03:06:57,en,3883,9448
758861238243762180,HillaryClinton,"""If you believe we should expand Social Security and protect a woman's right to make her own heath care decisions, join us!” —Hillary",False,2016-07-29T03:06:32,en,2762,8510
758860920923697152,HillaryClinton,"""If you believe that companies should share profits with their workers, not pad executive bonuses, join us."" —Hillary",False,2016-07-29T03:05:17,en,1653,5730
758860827701096448,HillaryClinton,"""Comprehensive immigration reform will grow our economy and keep families together, and it’s the right thing to do."" —Hillary",False,2016-07-29T03:04:54,en,1766,5314
758860737838059531,HillaryClinton,"""When we have millions of hardworking immigrants contributing to our economy, it would be self-defeating and inhumane to kick them out.""",False,2016-07-29T03:04:33,en,3009,8052
758860629306290176,HillaryClinton,"""I believe that climate change is real and that we can save our planet while creating millions of good-paying clean energy jobs."" —Hillary",False,2016-07-29T03:04:07,en,3248,9176
758860520229261313,HillaryClinton,"""It’s wrong to take tax breaks with one hand and give out pink slips with the other."" —Hillary",False,2016-07-29T03:03:41,en,1790,5245
758860457025298432,HillaryClinton,“We'll pass a constitutional amendment to overturn Citizens United!” —Hillary,False,2016-07-29T03:03:26,en,1774,5254
758860218537168900,HillaryClinton,"“With your help, I will carry all of your voices with us to the White House!” —Hillary https://t.co/g0ntLQkq6B",False,2016-07-29T03:02:29,en,1621,4567
758860178359844866,HillaryClinton,"""I believe that our economy isn't working the way it should because our democracy isn't working the way it should."" —Hillary",False,2016-07-29T03:02:20,en,1650,4715
758859920871559168,HillaryClinton,"""My primary mission as president will be to create more opportunity and more good jobs with rising wages right here in the United States.""",False,2016-07-29T03:01:18,en,1498,5128
758859802181181441,HillaryClinton,"“Democrats, we are the party of working people.” —Hillary",False,2016-07-29T03:00:50,en,1646,5025
758859571699912706,HillaryClinton,"""When any barrier falls in America, for anyone, it clears the way for everyone...when there are no ceilings, the sky’s the limit."" —Hillary",False,2016-07-29T02:59:55,en,5031,9430
758859084166668289,HillaryClinton,"""We’ve reached a milestone...the first time that a major party has nominated a woman for president."" —Hillary https://t.co/WizdsD8vgk",False,2016-07-29T02:57:59,en,8125,23898
758858968718385152,HillaryClinton,"""I will be a president for Democrats, Republicans, and Independents. For the struggling, the striving and the successful…for all Americans.""",False,2016-07-29T02:57:31,en,3911,9745
758858155317014528,HillaryClinton,"""It’s true: I sweat the details of policy...because it’s not just a detail if it’s your kid, if it’s your family. It’s a big deal.""",False,2016-07-29T02:54:17,en,3502,8529
758857758137397248,HillaryClinton,"""Simply caring is not enough. To drive real progress, you have to change both hearts and laws."" —Hillary",False,2016-07-29T02:52:43,en,2951,6927
758857467597959171,HillaryClinton,"""No one gets through life alone. We have to look out for each other and lift each other up."" —Hillary",False,2016-07-29T02:51:33,en,3693,7890
758857350899916800,HillaryClinton,"""I accept your nomination for president of the United States!” —Hillary https://t.co/3Ffpf7W4Vz",False,2016-07-29T02:51:05,en,4772,10541
758856932627144704,HillaryClinton,"""Through all these years of public service, the 'service' part has always come easier to me than the 'public' part."" —Hillary",False,2016-07-29T02:49:26,en,1652,5659
758856475011715072,HillaryClinton,"""It is with humility, determination, and boundless confidence in America’s promise that I accept your nomination for president!"" —Hillary",False,2016-07-29T02:47:37,en,7848,18852
758856228160217090,HillaryClinton,"""'Stronger Together’ is...not just a slogan for our campaign. It’s a guiding principle for the country we’ve always been."" —Hillary",False,2016-07-29T02:46:38,en,2429,6554
758856080793317378,HillaryClinton,"""None of us can raise a family, build a business, heal a community or lift a country totally alone.” —Hillary #StrongerTogether",False,2016-07-29T02:46:03,en,2222,5688
758855835371966464,HillaryClinton,"""Americans don’t say, 'I alone can fix it.' They say, ‘We’ll fix it together!’” —Hillary",False,2016-07-29T02:45:04,en,2507,6191
758855505938780161,HillaryClinton,"""Don’t believe anyone who says 'I alone can fix it.’ Yes, those were actually Donald Trump’s words in Cleveland."" —Hillary",False,2016-07-29T02:43:46,en,2414,6293
758855347138244608,HillaryClinton,"Don’t let anyone tell you that our country is weak—we’re not.

Don’t let anyone tell you we don’t have what it takes—we do.",False,2016-07-29T02:43:08,en,2389,6269
758855196852092928,HillaryClinton,"""We have the most dynamic and diverse people in the world. We have the most tolerant and generous young people we've ever had."" —Hillary",False,2016-07-29T02:42:32,en,2501,7408
758854919189176320,HillaryClinton,"""We will not ban a religion—we will work with all Americans and our allies to fight and defeat terrorism."" —Hillary",False,2016-07-29T02:41:26,en,1916,5332
758854807809470465,HillaryClinton,"""We will not build a wall—instead, we will build an economy where everyone who wants a good job can get one."" —Hillary",False,2016-07-29T02:40:59,en,1840,5154
758854732622417921,HillaryClinton,"FDR came up with the perfect rebuke to Donald Trump more than 80 years ago:

“The only thing we have to fear is fear itself.”",False,2016-07-29T02:40:41,en,3349,7372
758854614984761345,HillaryClinton,"""He's taken the Republican Party a long way, from 'Morning in America’ to 'Midnight in America.’” —Hillary on Trump",False,2016-07-29T02:40:13,en,1098,3514
